requests_per_minute,failed_attempts,data_accessed_mb,unique_endpoints,login_time_seconds,is_anomaly
107,19,0.8384403173967093,2,0.09487682539702369,1
13,0,485.1241428296104,12,0.18713799292376,1
183,12,1.3597798085509352,2,0.07260563318471262,1
4,1,3.6865945311696096,4,1.559345634121907,0
43,10,14.819844395233584,15,0.1692250266169925,1
36,19,1.2742981811456535,2,0.09970271684676792,1
6,1,2.4573309470991713,2,1.8991008282705448,0
6,0,3.7154932578419726,1,2.7149443705904677,0
42,9,26.4955958847819,7,0.2468467566880832,1
272,21,6.761784804036615,1,0.0457236082078166,1
3,0,1.2098292984698962,4,0.7404413777285519,0
2,0,2.3158679103600552,3,0.5821166756085958,0
25,7,28.785745259045807,13,0.22793070143651217,1
1,1,3.033698502490527,4,2.924552612696362,0
86,19,0.6689426699345846,1,0.04791232479646649,1
18,1,329.3397382540872,8,0.07863840917898907,1
186,14,1.1966282882463453,1,0.07850093833388422,1
121,8,9.820980931723902,1,0.03214845941432045,1
2,1,3.6912046998725754,4,2.924780115268176,0
33,5,22.24447123120303,15,0.20090930013984376,1
2,0,3.877469798354528,1,1.3609593301105831,0
8,0,2.36382843785625,2,2.037375657881636,0
5,1,1.1047221096819722,1,2.885127568146806,0
126,11,0.4645479169656115,2,0.04302604712843207,1
4,1,1.3780629566690044,1,0.7327569195147481,0
26,0,379.0682510080301,14,0.18442650811494787,1
259,22,3.177385122839766,2,0.04290139177536787,1
137,12,1.7747564813825407,2,0.018926028962849433,1
8,1,2.332718088649994,4,1.339150161992408,0
3,0,1.4908871901823608,1,1.0266554725141663,0
29,1,467.23062087966025,10,0.10735428174029105,1
34,7,26.53299064537727,9,0.15860082975165246,1
5,1,1.9137776312516777,1,2.882679617559883,0
164,21,9.52655724627802,2,0.021620180226856814,1
125,21,9.375461243618833,1,0.027906937016416736,1
8,0,4.239889023750328,2,1.3515614236606002,0
126,15,1.262686960140929,2,0.06085197935731146,1
9,0,3.5091685760246243,3,2.9895784375734267,0
13,0,113.05827101826745,6,0.42317905969254,1
8,1,391.1757227895061,5,0.4592255864037783,1
164,8,8.507301373006083,1,0.012761181635513985,1
6,1,3.1925792673865887,2,1.3751960192366892,0
7,1,0.4961812990303047,4,1.0940938599809993,0
154,11,4.132860338514593,2,0.0328259849552374,1
31,6,27.074845620744327,16,0.2430752537913357,1
1,1,2.37653312351547,2,1.481233891016712,0
4,0,1.738377775421363,3,2.8652886553340817,0
7,1,248.77306716674593,10,0.4199464222701015,1
147,29,1.2467827897539188,1,0.031032503954932948,1
11,0,415.37893730131947,5,0.3428458464014363,1
9,1,4.682488894967352,4,2.2852173303310694,0
2,1,2.7912106570599904,4,0.9571649927682684,0
5,0,4.424918081627765,3,1.3475744776217518,0
3,0,0.15563285936035345,4,1.9286825630125266,0
30,5,20.75618048640395,16,0.20948856567118468,1
1,1,2.6541755296840335,4,2.1461295866460635,0
14,6,11.18899425699716,13,0.13871520768653695,1
9,2,390.0622910204459,8,0.30439861455722445,1
16,1,137.61444177370655,12,0.3099170146465209,1
6,0,1.6274381321981866,1,2.4464298476268778,0
133,22,8.414002810910487,3,0.012173281392916154,1
2,1,4.579758928162202,1,1.3531195690653908,0
178,9,1.0616043542088267,1,0.09668036004302565,1
7,0,1.4135118400320938,1,1.362980362203189,0
1,1,0.5590063623576532,3,2.0908315454647384,0
10,1,270.9958751682461,10,0.10842190202827291,1
39,11,13.32587179513496,7,0.2512725796239157,1
187,13,0.36842829362346097,1,0.03742112251882367,1
8,0,3.969522684998148,3,0.609154144268403,0
154,17,0.732703634810576,2,0.014710498820785749,1
3,1,2.7593497724032217,3,1.9975734119433162,0
4,0,2.4514956998011592,3,0.512349952336024,0
112,29,8.40978486838646,2,0.030634476108493125,1
44,8,16.500059889519974,13,0.25668669200656175,1
3,0,2.679373038586955,2,1.596518041223846,0
7,1,156.85484951738306,4,0.3626970681541816,1
25,2,203.71870354630948,13,0.44272861271807085,1
41,8,28.726779907871098,19,0.06905980449339112,1
7,0,0.2761171416040362,1,0.8876040418193605,0
7,0,1.3547347815304875,3,1.8068320734549852,0
2,1,2.782486903805647,1,2.4591325318528576,0
1,1,3.0881758469436034,3,2.2386680167246555,0
182,15,9.834879914672031,3,0.01655524095121929,1
268,18,1.310151334825,2,0.015951838776204624,1
17,2,148.97355934357643,5,0.12467970288310326,1
13,10,11.327538479490219,9,0.28491287782337704,1
5,0,2.2112242485363636,4,2.1186867853865072,0
8,0,2.122688397973086,1,2.2210059910693403,0
17,2,458.8745363858476,14,0.4925846627218499,1
8,0,4.913655222852172,3,2.741525657435052,0
19,1,164.64792451434857,14,0.4759870793898232,1
16,1,273.8383843434847,12,0.203367064905431,1
1,1,3.733158464581323,3,2.4714930280613268,0
9,1,1.5584123550956235,3,1.4730041968354077,0
45,10,10.51221086722766,11,0.14829880025698056,1
3,1,2.619748748226697,4,1.6669072331199497,0
63,11,0.5626081399692477,2,0.052841631643188995,1
2,1,4.951727026478171,3,2.9221946382142288,0
6,0,0.29413224420695006,2,2.3729040977532074,0
5,1,3.1747767697700136,4,1.1792174276725103,0
4,0,1.051942372209007,4,2.2549171931442586,0
9,1,3.0744678136647554,1,0.8523105624369066,0
3,1,2.5068130702562703,1,0.8847397658496376,0
283,29,8.140546128748129,3,0.04991283422727913,1
7,0,4.416266720074749,2,1.663675021924959,0
8,0,2.3230988095658853,2,2.4025599773574973,0
4,0,1.3022106374384728,1,2.5926974767575732,0
109,13,1.675731569768439,2,0.055230946881709826,1
7,2,490.7201314042637,14,0.2401467927403751,1
41,7,5.343638850283631,6,0.10360162074829114,1
48,6,11.888698480487085,6,0.2468872714646948,1
1,0,2.7735222676480813,1,2.064849175253932,0
7,0,3.9448744933271174,2,2.2601994202480586,0
205,29,6.60172277409397,2,0.022605881565302133,1
9,0,2.0553251360718443,3,2.1418416613532303,0
111,12,1.9231956242099635,2,0.04342677108851267,1
199,6,2.9079464922879223,1,0.04479052706726843,1
6,0,1.0842095403252416,2,2.501466747772707,0
1,1,1.1022685065303701,2,2.4061467143517263,0
8,1,0.16899113130391386,3,2.267143359619043,0
140,15,0.9769592013976007,2,0.08305769951791389,1
153,5,9.621407089510933,3,0.040443532240955024,1
5,1,4.843170925870748,4,1.563591096541042,0
31,10,9.777967737400065,17,0.10607337082126127,1
16,0,400.5500344116183,11,0.2624271953886492,1
5,0,0.5339223626938828,1,1.768087021720981,0
15,0,235.54425973550065,8,0.24734231984184596,1
254,6,3.8201312582662883,2,0.04567488579242939,1
37,13,1.226342784141503,1,0.057966200789620184,1
6,1,2.97660236773564,4,2.170531996387541,0
1,0,2.9585069489760825,2,1.500557232180062,0
5,1,3.1419478536682477,2,1.3218790257187705,0
1,0,1.6166853198030062,4,2.0069547050582464,0
28,1,284.14330848077054,7,0.22172537294024003,1
43,4,29.00339011013618,10,0.2882241989994569,1
143,19,8.51932203167975,2,0.019675555342165838,1
5,0,0.9110505007997198,4,0.8116567030081672,0
8,0,0.9494868021880832,1,1.1469499540000423,0
23,0,421.44141417661405,10,0.48520697686662667,1
6,1,0.7865545612556175,2,1.9144415499164011,0
153,28,6.829418539566293,1,0.04016092139713529,1
6,0,2.178687845310184,2,1.3256313225477463,0
112,28,3.6576144464314897,2,0.021240179956348543,1
208,7,2.804270639755625,1,0.01237886275469123,1
145,8,1.2366280587211038,1,0.0789929671574479,1
106,16,0.4239080825304433,2,0.018700880468204766,1
7,1,0.992324980225758,2,0.5561732708002936,0
270,7,7.232791883833972,2,0.03530176439863312,1
19,6,10.521319574075223,14,0.1071736023500912,1
6,0,1.1788976895540757,1,2.7361998274201684,0
45,5,24.34765554426663,13,0.21366267171648862,1
133,28,2.4906551232543883,3,0.01570376576327635,1
1,0,4.935745989342535,4,1.4872037954389243,0
230,14,8.44133476416777,1,0.017784953468194878,1
174,7,5.9421730264945545,2,0.04232940840036889,1
42,16,1.1530303768508317,2,0.08632430120176947,1
168,12,1.7042784572052703,1,0.02343140001551585,1
7,1,148.2233665614761,5,0.2884961853168884,1
295,22,8.440366237673388,1,0.013528068151594828,1
2,0,3.3519887102769763,2,0.8375031935530173,0
118,9,1.5566466568807713,2,0.050659091086350624,1
9,0,2.0481029033288594,3,2.8418249718418362,0
198,22,6.610653623434961,1,0.041700855678516766,1
176,19,1.667593879342118,1,0.06728415859442387,1
1,1,0.6542381134752079,1,2.223816877578903,0
10,2,100.07535982263276,14,0.09994526114606649,1
204,11,7.908108656661264,2,0.032082774586135114,1
257,25,1.3030226039248545,3,0.024312563364541954,1
16,2,279.54122866988325,10,0.30973994903054786,1
153,26,6.2125772983725,1,0.021496383858623187,1
5,1,2.9249307300198426,2,0.6679384997892752,0
8,0,1.4375009367959435,1,2.721870199672443,0
98,19,1.0732216495440814,1,0.014304773835469492,1
31,13,1.1597884930030473,2,0.0501717116077878,1
187,11,0.33085261497174434,2,0.0546443054811898,1
8,0,1.4305602875167354,4,2.0572261895475004,0
65,11,1.5718041832117973,1,0.09638438662683362,1
5,1,0.18408939897557616,2,1.7290396877920808,0
84,13,1.846844749107393,1,0.061712864408599,1
4,0,2.3302040566771653,3,2.5722886853766935,0
246,20,1.843051786353192,2,0.03354926088525279,1
96,11,0.6314367230958104,2,0.06405349000245557,1
12,5,17.840276163608113,12,0.23447934833850637,1
2,0,2.498318525360059,4,1.88223272267832,0
6,1,431.29970097488734,13,0.1599529733539098,1
2,0,0.8006592420588957,2,2.5924096855934344,0
9,0,2.671395835266107,3,0.8487346516301046,0
4,1,4.403281270648042,4,2.0453206011447396,0
5,1,1.6262185385505115,1,1.9514708756951087,0
3,0,2.5305835260376903,2,2.241842913410377,0
6,0,3.7546013589517253,3,0.5778352072112785,0
4,1,0.29278334927569727,3,1.0617529424317,0
6,0,2.5799093861608005,3,1.7028502546370436,0
202,8,4.125493351274568,3,0.01556786805382782,1
28,1,140.25499140941332,8,0.23905342753147624,1
6,0,0.596962059401161,1,2.043379393532436,0
25,2,190.54059773659438,12,0.07166427619025906,1
6,1,131.76263385721182,8,0.4880558254892779,1
3,0,4.819859601856646,4,1.5808370026065048,0
26,5,25.176772596667575,18,0.08554261167597389,1
1,0,2.3578159633603564,2,2.7355431572398143,0
8,1,4.502915523782688,4,1.9517165535911367,0
3,1,4.003032725783264,1,0.5030795879160648,0
3,1,0.21914823551412382,1,0.6090094293860844,0
2,0,3.7424288321787587,4,1.0791792534586084,0
240,23,9.189488294689529,3,0.013571580981022917,1
25,2,357.0698630689694,11,0.28408573546319954,1
34,6,14.232019255388527,14,0.1622034114366515,1
5,0,2.1566638529379993,3,2.9113011806755216,0
3,1,3.152393176382082,1,1.8424360572335339,0
193,19,1.7112301819738627,2,0.021763933906617954,1
5,1,4.3956026530258905,1,1.9748897428440901,0
1,1,4.124160792892863,3,1.4470539138922893,0
45,5,14.338870026192048,18,0.15203792271667455,1
7,0,1.5528997038742127,2,2.525283486697952,0
13,1,244.767996335146,14,0.3194115810435938,1
18,1,155.54853055860679,12,0.3256580607551686,1
2,1,1.5747214780393999,1,2.427460731330339,0
184,18,7.096485893668452,1,0.0486566954346563,1
50,19,1.310682805935733,2,0.0447714018863484,1
8,1,3.042532616124902,1,1.7356846253456786,0
9,1,4.329206786790408,4,1.6236266853455086,0
31,7,5.302577919402686,15,0.24610521450085443,1
273,18,4.667887279291877,2,0.010979937930706094,1
8,0,2.517056549240618,4,0.9988561273228629,0
7,0,1.7908491153307469,1,1.098904726667431,0
242,25,3.603202947753891,1,0.04341920945529311,1
5,1,2.680456606617902,3,1.8340063668171962,0
4,0,3.5075145032225734,1,1.807744610425372,0
49,9,22.592494490726274,19,0.2608195227341006,1
8,0,3.0454635575417233,4,2.127221182372132,0
9,1,0.5054672581730001,2,2.665159723751021,0
9,0,4.362492174104428,3,1.0684890521927817,0
7,1,0.9486891625590744,2,2.1244342066069084,0
28,0,110.05678331090908,10,0.24369233464444562,1
5,0,4.729352076423897,2,1.444626373189466,0
5,1,3.222434740968486,4,1.124170022147965,0
6,1,0.16416283728283482,1,1.7879342060170316,0
29,4,10.11101434873867,6,0.14940309463821766,1
8,0,4.635285713243204,3,0.8070269546143345,0
8,0,3.9968098281134625,2,2.4988428272987893,0
287,29,9.011270236564132,1,0.03759998949235774,1
3,0,1.6081084748781425,1,1.879767096936214,0
20,1,271.55475154441547,12,0.3995197506298315,1
187,22,5.202711999672497,2,0.01987295476807609,1
1,1,4.836608613313981,3,2.950828959290114,0
12,1,400.2918027997389,4,0.06222533955150192,1
4,1,3.4181248776766107,3,2.108220546105883,0
4,1,2.7832026431533077,2,2.459581383547155,0
6,0,395.8685202907055,5,0.3869718516334879,1
